Nombre,Email,Telefono,Codigo_Postal,ID,Provincia,Estado,Categoria
Joan Ros I Porta - Zer El Jonc,c5003135@xtec.cat  ,973181042,25139,25003135,Lérida,Cataluña,Centro Público
Les Arrels,c5009356@xtec.cat  ,,25230,25009356,Lérida,Cataluña,Centro Público
Pompeu Fabra,c5005545@xtec.cat  ,973602501,25230,25005545,Lérida,Cataluña,Centro Público
Ridolaina,c5003275@xtec.cat  ,973515177,25725,25003275,Lérida,Cataluña,Centro Público
Colomina - Zer El Romaní,c5003241@xtec.cat  ,973430131,25616,25003241,Lérida,Cataluña,Centro Público
Aiguadora - Zer El Solsonès,c5003330@xtec.cat  ,973482453,25286,25003330,Lérida,Cataluña,Centro Público
Sant Jordi,c5005132@xtec.cat  ,973470060,25790,25005132,Lérida,Cataluña,Centro Público
Leandre Cristòfol - Zer Montsec,c5003482@xtec.cat  ,973438061,25610,25003482,Lérida,Cataluña,Centro Público
Sant Miquel - Zer Narieda,c5003585@xtec.cat  ,973463004,25790,25003585,Lérida,Cataluña,Centro Público
La Vall Fosca - Zer Pallars Jussà,c5008765@xtec.cat  ,973663014,25515,25008765,Lérida,Cataluña,Centro Público
Sant Serni - Zer Baridà-Batllia,c5005983@xtec.cat  ,972144109,25721,25005983,Lérida,Cataluña,Centro Público
De Preixens - Zer El Sió,c5003810@xtec.cat  ,973392229,25316,25003810,Lérida,Cataluña,Centro Público
Abat Ruera - Zer Pedrera,c5005910@xtec.cat  ,973143016,25420,25005910,Lérida,Cataluña,Centro Público
Sant Jordi,c5003861@xtec.cat  ,973167336,25153,25003861,Lérida,Cataluña,Centro Público
Josep Mañé I Gavaldà-Zer Ponent,c5010085@xtec.cat  ,,25111,25010085,Lérida,Cataluña,Centro Público
Els Minairons - Zer Alt Pallars Sobirà,c5003895@xtec.cat  ,973623093,25570,25003895,Lérida,Cataluña,Centro Público
Ruda - Zer Val D'Aran,c5000560@xtec.cat  ,973644564,25598,25000560,Lérida,Cataluña,Centro Público
De Sanaüja - Zer La Segarra,c5004024@xtec.cat  ,973476136,25753,25004024,Lérida,Cataluña,Centro Público
De Sant Climenç - Zer El Solsonès,escolasantclimen@xtec.cat  ,973481751,25286,25003627,Lérida,Cataluña,Centro Público
Vall De Lord,c5004048@xtec.cat  ,973492227,25282,25004048,Lérida,Cataluña,Centro Público
El Tallat - Zer Riu Corb,c5004103@xtec.cat  ,973331100,25344,25004103,Lérida,Cataluña,Centro Público
La Roca - Zer L'Eral,c5004115@xtec.cat  ,973126286,25175,25004115,Lérida,Cataluña,Centro Público
El Timó - Zer Plaurcén,c5004221@xtec.cat  ,973717021,25222,25004221,Lérida,Cataluña,Centro Público
El Vinyet,c5009101@xtec.cat  ,973480777,25280,25009101,Lérida,Cataluña,Centro Público
Àngel Serafí I Casanovas,c5005144@xtec.cat  ,973620222,25560,25005144,Lérida,Cataluña,Centro Público
El Vilot - Zer Ponent,c5002921@xtec.cat  ,973748400,25113,25002921,Lérida,Cataluña,Centro Público
De Sunyer - Zer L'Eral,c5004413@xtec.cat  ,973136464,25174,25004413,Lérida,Cataluña,Centro Público
Escola Pia De Tàrrega,c5004474@xtec.cat  ,973310155,25300,25004474,Lérida,Cataluña,Centro Privado
Maria-Mercè Marçal,c5008790@xtec.cat  ,973314306,25300,25008790,Lérida,Cataluña,Centro Público
De Tartareu - Zer Montsec,c5000717@xtec.cat  ,973454191,25611,25000717,Lérida,Cataluña,Centro Público
De Tírvia - Zer Alt Pallars Sobirà,c5004577@xtec.cat  ,973622077,25595,25004577,Lérida,Cataluña,Centro Público
Espígol - Zer Riu Ondara,c5004644@xtec.cat  ,973570603,25331,25004644,Lérida,Cataluña,Centro Público
La Creu,c5004711@xtec.cat  ,973750250,25123,25004711,Lérida,Cataluña,Centro Público
Torrelameu-Zer Argelaga,c5009800@xtec.cat  ,,25138,25009800,Lérida,Cataluña,Centro Público
El Roser - Zer Alt Segrià,c5004759@xtec.cat  ,973751619,25131,25004759,Lérida,Cataluña,Centro Público
Valldeflors,c5004772@xtec.cat  ,973652775,25620,25004772,Lérida,Cataluña,Centro Público
Salvador Espriu,c5004851@xtec.cat  ,973432214,25680,25004851,Lérida,Cataluña,Centro Público
Garona,ceip.garona@gmail.com  ,973640028,25530,25004929,Lérida,Cataluña,Centro Público
Vidal I Abad - Zer Alta Ribagorça,c5004981@xtec.cat  ,973698127,25552,25004981,Lérida,Cataluña,Centro Público
Mestral - Zer Argelaga,c5005090@xtec.cat  ,973191177,25690,25005090,Lérida,Cataluña,Centro Público
De Vilanova De Segrià - Zer Alt Segrià,c5005065@xtec.cat  ,973777353,25133,25005065,Lérida,Cataluña,Centro Público
Sant Bonifaci - Zer Riu Set,c5005107@xtec.cat  ,973175013,25440,25005107,Lérida,Cataluña,Centro Público
Joan Baptista Serra,e3000081@xtec.cat  ,977730254,43530,43000081,Tarragona,Cataluña,Centro Público
Sant Jordi - Zer Riu I Serra,e3005303@xtec.cat  ,977473681,43591,43005303,Tarragona,Cataluña,Centro Público
Josep Fusté,e3000214@xtec.cat  ,977816204,43365,43000214,Tarragona,Cataluña,Centro Público
Ramon Sugrañes,e3005327@xtec.cat  ,977762020,43393,43005327,Tarragona,Cataluña,Centro Público
La Portalada,e3000251@xtec.cat  ,977650323,43893,43000251,Tarragona,Cataluña,Centro Público
Consol Ferré,e3010773@xtec.cat  ,977701840,43870,43010773,Tarragona,Cataluña,Centro Público
Miquel Granell,e3000275@xtec.cat  ,977701949,43870,43000275,Tarragona,Cataluña,Centro Público
Soriano Montagut,e3006186@xtec.cat  ,977702014,43870,43006186,Tarragona,Cataluña,Centro Público
Sant Miquel,e3000433@xtec.cat  ,977405114,43791,43000433,Tarragona,Cataluña,Centro Público
Valldemur - Zer Conca De Barberà,e3000470@xtec.cat  ,977887304,43422,43000470,Tarragona,Cataluña,Centro Público
Pla De Mar,e3010177@xtec.cat  ,977684884,43880,43010177,Tarragona,Cataluña,Centro Público
El Sarraí - Zer Baix Priorat,e3000512@xtec.cat  ,977830937,43738,43000512,Tarragona,Cataluña,Centro Público
Llorenç Vallespí I Vidiella - Zer Riu I Serra,e3000551@xtec.cat  ,977462127,43512,43000551,Tarragona,Cataluña,Centro Público
Bítem - Zer Riu Avall,e3003951@xtec.cat  ,977596538,43510,43003951,Tarragona,Cataluña,Centro Público
L'Estel - Zer Els Ceps,e3000615@xtec.cat  ,977809220,43884,43000615,Tarragona,Cataluña,Centro Público
Joan Xxiii,e3003151@xtec.cat  ,977542807,43100,43003151,Tarragona,Cataluña,Centro Privado
Sant Blai - Zer Terra Alta-Centre,e3000639@xtec.cat  ,977428246,43785,43000639,Tarragona,Cataluña,Centro Público
Sant Jaume De Bràfim - Zer Atzavara,e3000652@xtec.cat  ,977620436,43812,43000652,Tarragona,Cataluña,Centro Público
De Cabra Del Camp - Zer La Parellada,e3000688@xtec.cat  ,977631195,43811,43000688,Tarragona,Cataluña,Centro Público
Santa Creu De Calafell,ceipsantacreudecalafell@xtec.cat  ,977691760,43820,43000706,Tarragona,Cataluña,Centro Público
Sant Àngel,e3003975@xtec.cat  ,977470301,43894,43003975,Tarragona,Cataluña,Centro Público
Cardenal Vidal I Barraquer,e3000755@xtec.cat  ,977369809,43850,43000755,Tarragona,Cataluña,Centro Privado
Joan Ardèvol,escola@joanardevol.cat  ,977360640,43850,43000731,Tarragona,Cataluña,Centro Público
La Bòbila,escolalabobila@xtec.cat  ,977361815,43850,43011212,Tarragona,Cataluña,Centro Público
Mas Clariana,e3010581@xtec.cat  ,977378722,43850,43010581,Tarragona,Cataluña,Centro Público
Sant Isidre - Zer Les Vinyes,e3000792@xtec.cat  ,977178317,43776,43000792,Tarragona,Cataluña,Centro Público
Santa Anna,e3005340@xtec.cat  ,977855802,43392,43005340,Tarragona,Cataluña,Centro Público
Mossèn Ramon Bergadà,e3000895@xtec.cat  ,977521790,43120,43000895,Tarragona,Cataluña,Centro Público
Corbatera,e3013087@xtec.cat  ,,43360,43013087,Tarragona,Cataluña,Centro Público
Les Eres,e3005364@xtec.cat  ,977800597,43838,43005364,Tarragona,Cataluña,Centro Público
Pompeu Fabra,e3000998@xtec.cat  ,977673077,43881,43000998,Tarragona,Cataluña,Centro Público
L'Assumpció,e3004074@xtec.cat  ,977489593,43580,43004074,Tarragona,Cataluña,Centro Público
Sant Miquel,e3004013@xtec.cat  ,977480297,43580,43004013,Tarragona,Cataluña,Centro Público
L'Agulla,e3012812@xtec.cat  ,,43764,43012812,Tarragona,Cataluña,Centro Público
Onze De Setembre - Zer Baix Priorat,e3001498@xtec.cat  ,977825436,43736,43001498,Tarragona,Cataluña,Centro Público
Pius Xii - Zer L¿Aglà,e3005455@xtec.cat  ,977825472,43736,43005455,Tarragona,Cataluña,Centro Público
El Perelló,  ,,43519,43012319,Tarragona,Cataluña,Centro Público
Cèsar Martinell - Zer Terra Alta-Centre,e3001942@xtec.cat  ,977426216,43594,43001942,Tarragona,Cataluña,Centro Público
Santa Magdalena - Zer La Parellada,e3005492@xtec.cat  ,977638065,43817,43005492,Tarragona,Cataluña,Centro Público
Àngel Guimerà,e3004748@xtec.cat  ,977660860,43700,43004748,Tarragona,Cataluña,Centro Público
Coma-Ruga,  ,,43700,43013129,Tarragona,Cataluña,Centro Público
Pau Casals,e3004815@xtec.cat  ,977661358,43700,43004815,Tarragona,Cataluña,Centro Público
Teresina Martorell,  ,,43700,43008924,Tarragona,Cataluña,Centro Público
Setze De Febrer - Zer Mediterrània,e3005613@xtec.cat  ,977479064,43879,43005613,Tarragona,Cataluña,Centro Público
Sant Sebastià,e3001826@xtec.cat  ,977610539,43151,43001826,Tarragona,Cataluña,Centro Público
Antoni Vilanova,e3001051@xtec.cat  ,977831247,43730,43001051,Tarragona,Cataluña,Centro Público
Enric Grau I Fontserè,e3001127@xtec.cat  ,977411045,43750,43001127,Tarragona,Cataluña,Centro Público
Puig Cavaller,e3001231@xtec.cat  ,977420185,43780,43001231,Tarragona,Cataluña,Centro Público
Pàmies - Zer La Font De L¿Aiguadí,e3001280@xtec.cat  ,977409380,43748,43001280,Tarragona,Cataluña,Centro Público
Llicorella - Zer L'Aglà,e3001310@xtec.cat  ,977839437,43737,43001310,Tarragona,Cataluña,Centro Público
Daniel Mangrané,danielmangrane@gmail.com  ,977502316,43590,43012307,Tarragona,Cataluña,Centro Público
Montsant - Zer Montsant,e3005339@xtec.cat  ,977819243,43372,43005339,Tarragona,Cataluña,Centro Público
La Canonja,e3003185@xtec.cat  ,977545627,43110,43003185,Tarragona,Cataluña,Centro Público
Sant Llorenç - Zer Montsià,e3005391@xtec.cat  ,977719368,43515,43005391,Tarragona,Cataluña,Centro Público
Les Codinetes,e3005467@xtec.cat  ,977655390,43763,43005467,Tarragona,Cataluña,Centro Público
Cal·Lípolis,e3005947@xtec.cat  ,977371711,43481,43005947,Tarragona,Cataluña,Centro Público
Mare De Déu Del Lledó,e3005480@xtec.cat  ,977840851,43140,43005480,Tarragona,Cataluña,Centro Público
Els Ametllers,e3005145@xtec.cat  ,977648259,43761,43005145,Tarragona,Cataluña,Centro Público
Montoliu,e3005157@xtec.cat  ,977655539,43762,43005157,Tarragona,Cataluña,Centro Público
Abel Ferrater,e3003100@xtec.cat  ,977844232,43470,43003100,Tarragona,Cataluña,Centro Público
Sant Rafael,e3003112@xtec.cat  ,977844062,43470,43003112,Tarragona,Cataluña,Centro Privado
Josep Riba - Zer Les Vinyes,e3003835@xtec.cat  ,977417400,43746,43003835,Tarragona,Cataluña,Centro Público
Serra Major - Zer L'Aglà,e3010839@xtec.cat  ,977839025,43374,43010839,Tarragona,Cataluña,Centro Público
21 D'Abril,e3004050@xtec.cat  ,977452010,43896,43004050,Tarragona,Cataluña,Centro Público
Sant Jordi,e3000263@xtec.cat  ,977456480,43860,43000263,Tarragona,Cataluña,Centro Público
Esc.Fam.Agr.Campjoliu,e3006290@xtec.cat  ,977670102,43720,43006290,Tarragona,Cataluña,Centro Privado
Sant Julià,e3000378@xtec.cat  ,977671353,43720,43000378,Tarragona,Cataluña,Centro Público
Marjal - Zer Mediterrània,e3005698@xtec.cat  ,977737377,43569,43005698,Tarragona,Cataluña,Centro Público
Martí Poch,e3001036@xtec.cat  ,977870455,43440,43001036,Tarragona,Cataluña,Centro Público
Mestral,e3004657@xtec.cat  ,977823190,43890,43004657,Tarragona,Cataluña,Centro Público
Les Cometes,e3001361@xtec.cat  ,977677368,43712,43001361,Tarragona,Cataluña,Centro Público
Teresa Subirats I Mestre - Zer Montsià,e3001395@xtec.cat  ,977739135,43514,43001395,Tarragona,Cataluña,Centro Público
Berenguer De Montoliu - Zer Els Ceps,e3005421@xtec.cat  ,977628347,43718,43005421,Tarragona,Cataluña,Centro Público
Joan Miró,e3012095@xtec.cat  ,,43892,43012095,Tarragona,Cataluña,Centro Público
Roc Llop I Convalia - Zer Benissanet-Miravet,e3005443@xtec.cat  ,977407400,43747,43005443,Tarragona,Cataluña,Centro Público
Mare De Déu De La Serra,e3001577@xtec.cat  ,977860122,43400,43001577,Tarragona,Cataluña,Centro Privado
El Bosc - Zer El Francolí,e3012903@xtec.cat  ,,43364,43012903,Tarragona,Cataluña,Centro Público
Lluís Viñas I Viñoles,ceipmoradebre@gmail.com  ,977400314,43740,43001681,Tarragona,Cataluña,Centro Público
3 D'Abril,e3012289@xtec.cat  ,977400784,43770,43012289,Tarragona,Cataluña,Centro Público
Sant Roc - Zer Riu I Serra,e3001851@xtec.cat  ,977492327,43593,43001851,Tarragona,Cataluña,Centro Público
Rocabruna - Zer El Francolí,e3004517@xtec.cat  ,977606859,43491,43004517,Tarragona,Cataluña,Centro Público
Sant Miquel,e3000020@xtec.cat  ,977639335,43714,43000020,Tarragona,Cataluña,Centro Público
Garbí - Zer Montsant-Serra De Prades,e3002053@xtec.cat  ,977827127,43376,43002053,Tarragona,Cataluña,Centro Público
Serra De Prades - Zer Montsant-Serra De Prades,e3005510@xtec.cat  ,977868011,43364,43005510,Tarragona,Cataluña,Centro Público
Santa Marina,e3005522@xtec.cat  ,977566033,43320,43005522,Tarragona,Cataluña,Centro Público
Les Eres De Rasquera - Zer La Font De L'Aiguadí,e3005534@xtec.cat  ,977409404,43513,43005534,Tarragona,Cataluña,Centro Público
Arce,e3002314@xtec.cat  ,977755418,43204,43002314,Tarragona,Cataluña,Centro Privado
Ciutat De Reus,e3002260@xtec.cat  ,977312914,43202,43002260,Tarragona,Cataluña,Centro Público
Eduard Toda I Güell,e3005765@xtec.cat  ,977751778,43204,43005765,Tarragona,Cataluña,Centro Público
General Prim,e3002272@xtec.cat  ,977312593,43202,43002272,Tarragona,Cataluña,Centro Público
Isabel Besora,escola-isabel-besora@xtec.cat  ,977595360,43204,43010864,Tarragona,Cataluña,Centro Público
La Presentació,e3002338@xtec.cat  ,977343550,43201,43002338,Tarragona,Cataluña,Centro Privado
La Vitxeta,e3010505@xtec.cat  ,977327539,43202,43010505,Tarragona,Cataluña,Centro Público
Marià Fortuny,e3002259@xtec.cat  ,977754270,43205,43002259,Tarragona,Cataluña,Centro Público
Misericòrdia,e3002247@xtec.cat  ,977310272,43205,43002247,Tarragona,Cataluña,Centro Público
Mowgli,e3007178@xtec.cat  ,977312647,43206,43007178,Tarragona,Cataluña,Centro Público
Pi Del Burgar,e3012083@xtec.cat  ,977302912,43204,43012083,Tarragona,Cataluña,Centro Público
Prat De La Riba,e3002211@xtec.cat  ,977313911,43201,43002211,Tarragona,Cataluña,Centro Público
Rosa Sensat,e3006228@xtec.cat  ,977771672,43204,43006228,Tarragona,Cataluña,Centro Público
Sant Bernat Calvó,e3005935@xtec.cat  ,977754381,43205,43005935,Tarragona,Cataluña,Centro Público
Sant Pau,e3002478@xtec.cat  ,977343487,43203,43002478,Tarragona,Cataluña,Centro Privado
Sant Agustí - Zer Ebre,e3002661@xtec.cat  ,977416155,43790,43002661,Tarragona,Cataluña,Centro Público
Mare De Déu Del Roser,e3005561@xtec.cat  ,977560023,43390,43005561,Tarragona,Cataluña,Centro Público
Cavaller Arnau,e3010529@xtec.cat  ,977595497,43330,43010529,Tarragona,Cataluña,Centro Público
El Cucurull,e3011194@xtec.cat  ,977657190,43883,43011194,Tarragona,Cataluña,Centro Público
Les Comes,e3005571@xtec.cat  ,977628352,43812,43005571,Tarragona,Cataluña,Centro Público
Josep Nin,e3005662@xtec.cat  ,977629085,43885,43005662,Tarragona,Cataluña,Centro Público
Elisabeth,e3004967@xtec.cat  ,977383851,43840,43004967,Tarragona,Cataluña,Centro Privado
Salou,escola-salou@xtec.cat  ,977383646,43840,43009451,Tarragona,Cataluña,Centro Público
Vora Mar,e3010153@xtec.cat  ,977352900,43840,43010153,Tarragona,Cataluña,Centro Público
Horta Vella,e3006551@xtec.cat  ,977741771,43540,43006551,Tarragona,Cataluña,Centro Público
Els Quatre Vents,e3005583@xtec.cat  ,977677682,43713,43005583,Tarragona,Cataluña,Centro Público
Sant Salvador,e3003227@xtec.cat  ,977520970,43130,43003227,Tarragona,Cataluña,Centro Público
Cor De Roure,e3003011@xtec.cat  ,977880533,43420,43003011,Tarragona,Cataluña,Centro Público
La Parellada,e3005595@xtec.cat  ,977679536,43710,43005595,Tarragona,Cataluña,Centro Público
La Ginesta,e3010098@xtec.cat  ,977164723,43882,43010098,Tarragona,Cataluña,Centro Público
Sagrat Cor - Zer Conca De Barberà,ceipsagratcor@xtec.cat  ,977892361,43412,43003124,Tarragona,Cataluña,Centro Público
De Ponent,e3010396@xtec.cat  ,977260701,43006,43010396,Tarragona,Cataluña,Centro Público
Dominiques Tarragona,e3003525@xtec.cat  ,977216151,43002,43003525,Tarragona,Cataluña,Centro Privado
El Miracle,e3003720@xtec.cat  ,977239922,43003,43003720,Tarragona,Cataluña,Centro Público
La Salle,e3003537@xtec.cat  ,977218600,43007,43003537,Tarragona,Cataluña,Centro Privado
Lestonnac-L'Ensenyança,e3003483@xtec.cat  ,977232519,43003,43003483,Tarragona,Cataluña,Centro Privado
Mare De Déu Del Carme,e3003495@xtec.cat  ,977220105,43002,43003495,Tarragona,Cataluña,Centro Privado
Pau Delclòs,escolapaudelclos@xtec.cat  ,977234316,43004,43005169,Tarragona,Cataluña,Centro Público
Saavedra,e3009369@xtec.cat  ,977237619,43003,43009369,Tarragona,Cataluña,Centro Público
Sant Pere I Sant Pau,e3003321@xtec.cat  ,977201227,43007,43003321,Tarragona,Cataluña,Centro Público
Serrallo,e3003306@xtec.cat  ,977228876,43004,43003306,Tarragona,Cataluña,Centro Público
Vedruna Sagrat Cor Tarragona,e3003549@xtec.cat  ,977217979,43002,43003549,Tarragona,Cataluña,Centro Privado
Marcel·Lí Domingo,e3003847@xtec.cat  ,977418128,43746,43003847,Tarragona,Cataluña,Centro Público
L'Antina,e3009242@xtec.cat  ,977642496,43830,43009242,Tarragona,Cataluña,Centro Público
Campclar,e3005911@xtec.cat  ,977548280,43006,43005911,Tarragona,Cataluña,Centro Público
La Floresta,e3005170@xtec.cat  ,977547807,43006,43005170,Tarragona,Cataluña,Centro Público
Mediterrani,  ,,43006,43006381,Tarragona,Cataluña,Centro Público
Torreforta,e3003756@xtec.cat  ,977543408,43006,43003756,Tarragona,Cataluña,Centro Público
El Temple,e3004244@xtec.cat  ,977442521,43500,43004244,Tarragona,Cataluña,Centro Público
Ferreries,e3004256@xtec.cat  ,977503299,43500,43004256,Tarragona,Cataluña,Centro Público
Nuestra Señora De La Consolación,e3004311@xtec.cat  ,977440326,43500,43004311,Tarragona,Cataluña,Centro Privado
Sagrada Família,e3004402@xtec.cat  ,977440888,43500,43004402,Tarragona,Cataluña,Centro Privado
Teresià,e3004372@xtec.cat  ,977440444,43500,43004372,Tarragona,Cataluña,Centro Privado
Montsant - Zer Montsant-Serra De Prades,e3004487@xtec.cat  ,977561680,43363,43004487,Tarragona,Cataluña,Centro Público
Baltasar Segú,e3004530@xtec.cat  ,977600044,43800,43004530,Tarragona,Cataluña,Centro Público
Cor De Maria,e3004554@xtec.cat  ,977601172,43800,43004554,Tarragona,Cataluña,Centro Privado
Enxaneta,e3006861@xtec.cat  ,977600508,43800,43006861,Tarragona,Cataluña,Centro Público
Mare De Déu De La Candela,e3004529@xtec.cat  ,977608429,43800,43004529,Tarragona,Cataluña,Centro Público
Valdelors,e3004700@xtec.cat  ,977824014,43890,43004700,Tarragona,Cataluña,Centro Público
El Diví Mestre - Zer Terra Alta Nord,e3005650@xtec.cat  ,977438306,43782,43005650,Tarragona,Cataluña,Centro Público
Font De L'Arc - Zer Baix Camp Sud,e3004888@xtec.cat  ,977837670,43311,43004888,Tarragona,Cataluña,Centro Público
Bernardí Tolrà,ceipbernarditolra@xtec.cat  ,977638038,43814,43004921,Tarragona,Cataluña,Centro Público
Mestral,e3006332@xtec.cat  ,977391820,43480,43006332,Tarragona,Cataluña,Centro Público
Sant Bernat Calvó,e3005005@xtec.cat  ,977391921,43480,43005005,Tarragona,Cataluña,Centro Público
Del Montgoi - Zer Poblet,e3005017@xtec.cat  ,977876021,43490,43005017,Tarragona,Cataluña,Centro Público
Divina Pastora - Zer Mestral,e3006046@xtec.cat  ,977474435,43517,43006046,Tarragona,Cataluña,Centro Público
