Nombre,Email,Telefono,Codigo_Postal,Codeigo_Escuela
Denominación específica: MIS PRIMEROS PASOS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28300,28079801
Denominación específica: VIRGEN DEL PUERTO,Dirección de correo electrónico: vdp@colegiovirgendelpuerto.com  ,Teléfono: 918910717,Código postal: 28300,28001435
Denominación específica: ANDARINES II,Dirección de correo electrónico: marcordero@andarines-ei.com  ,Teléfono: 918705202,Código postal: 28500,28059814
Denominación específica: EL VALLE S.L.L.,Dirección de correo electrónico:   ,Teléfono: 918716171,Código postal: 28500,28065000
Denominación específica: PEZ GLOBO,Dirección de correo electrónico: info@eipezglobo.es  ,Teléfono: 639566455,Código postal: 28500,28071176
Denominación específica: ALBENIZ VI,Dirección de correo electrónico: arroyomolinos2@escuelainfantilalbeniz.com  ,Teléfono: 916687885,Código postal: 28939,28070081
Denominación específica: CHIRIBITAS,Dirección de correo electrónico: info@escuelachiribitas.com  ,Teléfono: 685635324,Código postal: 28939,28073306
Denominación específica: KINDER SCHOOL,Dirección de correo electrónico: arroyomolinos@kinderschool.es  ,Teléfono: 915946895,Código postal: 28939,28077506
Denominación específica: MI TATA,Dirección de correo electrónico: wibreleducacion@yahoo.es  ,Teléfono: 916091420,Código postal: 28939,28065413
Denominación específica: EL SOL,Dirección de correo electrónico: e.i.elsol@gmail.com  ,Teléfono: 918555009,Código postal: 28490,28070071
Denominación específica: CIUDAD FINANCIERA SCH,Dirección de correo electrónico: escuelainfantilaltamira@gruposantader.com  ,Teléfono: 912899100,Código postal: 28660,28062850
Denominación específica: LITTLE LIONS,Dirección de correo electrónico:   ,Teléfono: 916332905,Código postal: 28660,28061894
Denominación específica: MIMO,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28660,28072740
Denominación específica: MUCHOS PEQUES,Dirección de correo electrónico: muchospeques@muchospeques.net  ,Teléfono: 669030695,Código postal: 28260,28065462
Denominación específica: PEQUEÑOS SUEÑOS,Dirección de correo electrónico:   ,Teléfono: 916336884,Código postal: 28660,28072739
Denominación específica: LOS PECES,Dirección de correo electrónico: info@lospeces.info  ,Teléfono: 918857884,Código postal: 28816,28060439
Denominación específica: CHIQUITINES,Dirección de correo electrónico: chiquitines@gmail.com  ,Teléfono: 918420453,Código postal: 28412,28067823
Denominación específica: ARCO IRIS,Dirección de correo electrónico: kiowa5@telefonica.net  ,Teléfono: 918931601,Código postal: 28350,28058354
Denominación específica: JARQUE,Dirección de correo electrónico: escuelajarque@jahoo.es  ,Teléfono: 918934901,Código postal: 28350,28060865
Denominación específica: ARCO IRIS,Dirección de correo electrónico: arcoiris.infantil@yahoo.es  ,Teléfono: 918512266,Código postal: 28400,28061596
Denominación específica: BURBUJAS,Dirección de correo electrónico: burbujasescuelainfantil@gmail.com  ,Teléfono: 628069545,Código postal: 28400,28075391
Denominación específica: EL MUNDO DE LOS NIÑOS,Dirección de correo electrónico: babyland@babyland.es  ,Teléfono: 625084961,Código postal: 28409,28064962
Denominación específica: ENEBRAL,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28400,28071553
Denominación específica: NUBES,Dirección de correo electrónico: carmen.amores@yahoo.es  ,Teléfono: 918506095,Código postal: 28400,28048907
Denominación específica: PIPPIU,Dirección de correo electrónico: eipippiu@hotmail.com  ,Teléfono: 918490393,Código postal: 28400,28065838
Denominación específica: CHULIN,Dirección de correo electrónico: juanachulin@hotmail.es  ,Teléfono:,Código postal: 28770,28074165
Denominación específica: GARABATOS,Dirección de correo electrónico: garabatoscolmenar@eigarabatos.com  ,Teléfono: 918469039,Código postal: 28770,28068463
Denominación específica: LAS CUATRO ESTACIONES,Dirección de correo electrónico: info@lascuatroestaciones.edu.es  ,Teléfono: 648268162,Código postal: 28770,28068864
Denominación específica: MONTESSORI VILLAGE,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28770,28081108
Denominación específica: PUZZLES,Dirección de correo electrónico: eipuzzles18@gmail.com  ,Teléfono: 683434831,Código postal: 28270,28073860
Denominación específica: COCHOLATE,Dirección de correo electrónico: escuelacocholate@gmail.com  ,Teléfono: 913620270,Código postal: 28822,28068670
Denominación específica: LA RANA FROGGY,Dirección de correo electrónico:   ,Teléfono: 625298635,Código postal: 28822,28073291
Denominación específica: MAMA JUANITA,Dirección de correo electrónico: cc.mamajuanita.coslada@educa.madrid.org  ,Teléfono: 916711120,Código postal: 28820,28002488
Denominación específica: PEGASITO,Dirección de correo electrónico: contacto@pegasito.es  ,Teléfono: 911682206,Código postal: 28821,28067045
Denominación específica: CARRUSEL,Dirección de correo electrónico: carrusel.daganzo@gmail.com  ,Teléfono: 918875399,Código postal: 28814,28058251
Denominación específica: LOS ALAMOS,Dirección de correo electrónico: lorenaescuelas@gmail.com  ,Teléfono: 670858504,Código postal: 28607,28042917
Denominación específica: EL DUENDE,Dirección de correo electrónico:   ,Teléfono: 918559504,Código postal: 28411,28058093
Denominación específica: CON TUS MANITAS,Dirección de correo electrónico: ceicontusmanitas@ceicontusmanitas.es  ,Teléfono: 918440198,Código postal: 28710,28071395
Denominación específica: ARLEQUIN,Dirección de correo electrónico: info@eiarlequin.com  ,Teléfono: 916078568,Código postal: 28943,28060543
Denominación específica: BELGICA,Dirección de correo electrónico: mamofe_@hotmail.com  ,Teléfono: 916072142,Código postal: 28943,28061523
Denominación específica: DON MIKI,Dirección de correo electrónico: info@eidonmiki.com  ,Teléfono: 916156920,Código postal: 28943,28059255
Denominación específica: GENIOS EN PAÑALES,Dirección de correo electrónico: e.i.geniosenpanales@gmail.com  ,Teléfono: 609035024,Código postal: 28942,28078717
Denominación específica: LA CASITA DE CARAMELO-CALLE HUMANES,Dirección de correo electrónico: lacasitaencantadaei@gmail.com  ,Teléfono:,Código postal: 28944,28066405
Denominación específica: LOS MINIONS,Dirección de correo electrónico: mmml1975@hotmail.com  ,Teléfono: 601463622,Código postal: 28945,28073483
Denominación específica: MAMA,Dirección de correo electrónico: directora@eimama.com  ,Teléfono: 916905618,Código postal: 28944,28056990
Denominación específica: PELUCHES,Dirección de correo electrónico: eipeluches@hotmail.com  ,Teléfono: 655400702,Código postal: 28941,28056965
Denominación específica: PLATERO Y YO,Dirección de correo electrónico: tefygraff@gmail.com  ,Teléfono: 687320680,Código postal: 28945,28061456
Denominación específica: BABYSTAR,Dirección de correo electrónico: escuela@babystarescuelainfantil.es  ,Teléfono: 918587286,Código postal: 28420,28066739
Denominación específica: LAS HADAS,Dirección de correo electrónico: escuelainfantil@lashadas.es  ,Teléfono: 918587781,Código postal: 28260,28056916
Denominación específica: ALANOA MONTESSORI'S HOUSE,Dirección de correo electrónico: alanoamontessori@hotmail.com  ,Teléfono: 910820935,Código postal: 28905,28059528
Denominación específica: CASAL,Dirección de correo electrónico: escuelainfantilcasal@gmail.com  ,Teléfono: 916824409,Código postal: 28904,28059759
Denominación específica: EL GRECO,Dirección de correo electrónico: info@escuelainfantilelgreco.es  ,Teléfono: 916002080,Código postal: 28904,28072648
Denominación específica: EL PARQUE,Dirección de correo electrónico: nlobeto@hotmail.es  ,Teléfono: 916818580,Código postal: 28903,28035081
Denominación específica: HEIDI GARABATOS II,Dirección de correo electrónico: heidigarabatos@hotmail.com  ,Teléfono: 916953255,Código postal: 28901,28064251
Denominación específica: KAKELITA REGGIO,Dirección de correo electrónico: info@kakelitareggio.com  ,Teléfono: 698765937,Código postal: 28905,28079473
Denominación específica: LALINES,Dirección de correo electrónico: info@lalines.es  ,Teléfono: 622417410,Código postal: 28906,28078687
Denominación específica: MARIA,Dirección de correo electrónico: escuela_infantil_maria@eimaria.es  ,Teléfono: 916824804,Código postal: 28901,28036966
Denominación específica: MI COLE-CEDEN,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28901,28034684
Denominación específica: NACER CENTRO,Dirección de correo electrónico: escuela.infantil.nacer@gmail.com  ,Teléfono: 919212599,Código postal: 28901,28063726
Denominación específica: PINCELES Y ACUARELAS,Dirección de correo electrónico: marta@pincelesyacuarelas.es  ,Teléfono: 606820121,Código postal: 28905,28076939
Denominación específica: CACHORRITOS,Dirección de correo electrónico: martacs@hotmail.com  ,Teléfono: 918104863,Código postal: 28971,28070548
Denominación específica: GRIMM,Dirección de correo electrónico:   ,Teléfono: 918502244,Código postal: 28430,28059073
Denominación específica: NATURA,Dirección de correo electrónico: info@einatura.eu  ,Teléfono: 687858720,Código postal: 28430,28073471
Denominación específica: MI PRIMER PASITO,Dirección de correo electrónico: miprimerpasito@hotmail.es  ,Teléfono: 916040944,Código postal: 28970,28068025
Denominación específica: ALEGRIA,Dirección de correo electrónico:   ,Teléfono: 916376972,Código postal: 28231,28066399
Denominación específica: BRITISH SCHOOL LAS ROZAS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28232,28077361
Denominación específica: CAPERUCITA ROJA,Dirección de correo electrónico: lasrozas@escuelainfantil-caperucitaroja.com  ,Teléfono: 918337505,Código postal: 28232,28078171
Denominación específica: COLORES,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28290,28060142
Denominación específica: EDUCAMUNDO,Dirección de correo electrónico: educamundo@hotmail.com  ,Teléfono: 916375933,Código postal: 28230,28063295
Denominación específica: LITTLE DUCK,Dirección de correo electrónico: administracion@escuelalittleduck.com  ,Teléfono: 910536356,Código postal: 28290,28045141
Denominación específica: LULLABY,Dirección de correo electrónico: info@escuelalullaby.es  ,Teléfono: 681285932,Código postal: 28232,28076216
Denominación específica: NEMOMARLIN LAS ROZAS,Dirección de correo electrónico: rozas@escuelanemomarlin.com  ,Teléfono: 916404176,Código postal: 28232,28071796
Denominación específica: PEQUEÑOS ASTRONAUTAS,Dirección de correo electrónico: infoastronautas@gmail.com  ,Teléfono: 916379888,Código postal: 28232,28074554
Denominación específica: ARLEQUIN,Dirección de correo electrónico: centro_de_educacion_infantil_arlequin@hotmail.com  ,Teléfono: 916805916,Código postal: 28916,28069960
Denominación específica: EL BOSQUE DE LOS COLORINES,Dirección de correo electrónico: info@elbosquedeloscolorines.es  ,Teléfono: 912641786,Código postal: 28918,28071528
Denominación específica: FANTASIA,Dirección de correo electrónico: escuelaifantasia@gmail.com  ,Teléfono: 916802385,Código postal: 28919,28046534
Denominación específica: LOS PINGÜINETES,Dirección de correo electrónico: eipinguinetes@hotmail.com  ,Teléfono: 914960186,Código postal: 28819,28061249
Denominación específica: MONIGOTES,Dirección de correo electrónico: monigotes@monigotes.org  ,Teléfono: 916851267,Código postal: 28914,28066867
Denominación específica: PATITOS,Dirección de correo electrónico: correo@escuela-patitos.es  ,Teléfono: 916198095,Código postal: 28917,28068396
Denominación específica: PEQUESOL,Dirección de correo electrónico:   ,Teléfono: 916429746,Código postal: 28917,28067495
Denominación específica: PINOCHO,Dirección de correo electrónico:   ,Teléfono: 699742096,Código postal: 28915,28069893
Denominación específica: PRINCIPITO,Dirección de correo electrónico: planetaprincipe@gmail.com  ,Teléfono: 916803611,Código postal: 28911,28074360
Denominación específica: SONRISAS,Dirección de correo electrónico: escuelainfantilsonrisas@gmail.com  ,Teléfono: 916937257,Código postal: 28914,28067011
Denominación específica: NTRA. SRA. DE FATIMA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28460,28057775
Denominación específica: ABC GO NURSERIES JULIAN CAMARILLO,Dirección de correo electrónico:   ,Teléfono:,Código postal: 28037,28073999
Denominación específica: ADELA ABRINES CASTAÑOS,Dirección de correo electrónico: cc.adelaabrines.madrid@educa.madrid.org  ,Teléfono: 917053100,Código postal: 28044,28028507
Denominación específica: AFUERA III B,Dirección de correo electrónico: colegio@afuera.com  ,Teléfono: 915528554,Código postal: 28007,28036735
Denominación específica: AIRBUS-ASTRIUM BARAJAS,Dirección de correo electrónico: osamayor@kidsco.es  ,Teléfono: 915862166,Código postal: 28000,28074530
Denominación específica: ALARIA BERNABEU NURSERY SCHOOL,Dirección de correo electrónico: elvira@alariaescuelasinfantiles.es  ,Teléfono: 915640168,Código postal: 28002,28074906
