Nombre,Email,Telefono,Codigo_Postal,Codigo_Escuela
Denominación específica: Els Gotims,Dirección de correo electrónico: a8060654@xtec.cat  ,Teléfono: 937716337,Código postal: 08791,08060654
Denominación específica: Petita Cérvola,Dirección de correo electrónico: a8060162@xtec.cat  ,Teléfono: 938096433,Código postal: 08712,08060162
Denominación específica: El Menut,Dirección de correo electrónico: a8068902@xtec.cat  ,Teléfono: 938125748,Código postal: 08553,08068902
Denominación específica: de Sant Pau d'Ordal,Dirección de correo electrónico: a8047352@xtec.cat  ,Teléfono: 938993393,Código postal: 08739,08047352
Denominación específica: L'Espígol,Dirección de correo electrónico: a8072346@xtec.cat  ,Teléfono: 938961842,Código postal: 08810,08072346
Denominación específica: L'Avet,Dirección de correo electrónico: a8045318@xtec.cat  ,Teléfono: 938584454,Código postal: 08572,08045318
Denominación específica: El Pàmpol,Dirección de correo electrónico: a8060563@xtec.cat  ,Teléfono: 938923593,Código postal: 08739,08060563
Denominación específica: El Pi del Soldat,Dirección de correo electrónico: a8067533@xtec.cat  ,Teléfono: 937601072,Código postal: 08395,08067533
Denominación específica: Els Quirzets,Dirección de correo electrónico: a8064465@xtec.cat  ,Teléfono: 938550430,Código postal: 08580,08064465
Denominación específica: Els Quirzets,Dirección de correo electrónico: a8065044@xtec.cat  ,Teléfono: 938660368,Código postal: 08189,08065044
Denominación específica: L'Espurna,Dirección de correo electrónico: a8069244@xtec.cat  ,Teléfono: 938184166,Código postal: 08770,08069244
Denominación específica: El Niu,Dirección de correo electrónico: a8047303@xtec.cat  ,Teléfono: 938330462,Código postal: 08295,08047303
Denominación específica: Els Gallarets,Dirección de correo electrónico: a8060371@xtec.cat  ,Teléfono: 938592906,Código postal: 08571,08060371
Denominación específica: Municipal de Sant Vicenç dels Horts,Dirección de correo electrónico: a8060344@xtec.cat  ,Teléfono: 936564828,Código postal: 08620,08060344
Denominación específica: Rojas Feliu,Dirección de correo electrónico: a8060800@xtec.cat  ,Teléfono: 936450452,Código postal: 08690,08060800
Denominación específica: La Cigonya,Dirección de correo electrónico: a8068793@xtec.cat  ,Teléfono: 933862670,Código postal: 08921,08068793
Denominación específica: Municipal l'Esquirol,Dirección de correo electrónico: a8071299@xtec.cat  ,Teléfono: 934684759,Código postal: 08924,08071299
Denominación específica: Gafarronets,Dirección de correo electrónico: a8074707@xtec.cat  ,Teléfono: 938554042,Código postal: 08514,08074707
Denominación específica: Les Moreres,Dirección de correo electrónico: a8047391@xtec.cat  ,Teléfono: 634671440,Código postal: 08792,08047391
Denominación específica: Montxic,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08710,08070039
Denominación específica: El Cabirol,Dirección de correo electrónico: a8069232@xtec.cat  ,Teléfono: 938482125,Código postal: 08460,08069232
Denominación específica: Municipal de Santa Maria d'Oló,Dirección de correo electrónico: a8047315@xtec.cat  ,Teléfono: 938385029,Código postal: 08273,08047315
Denominación específica: Els Pins,Dirección de correo electrónico: a8045288@xtec.cat  ,Teléfono: 935607953,Código postal: 08130,08045288
Denominación específica: Els Gallarets,Dirección de correo electrónico: a8065858@xtec.cat  ,Teléfono: 938273423,Código postal: 08251,08065858
Denominación específica: El Bressol,Dirección de correo electrónico: a8070064@xtec.cat  ,Teléfono: 938840051,Código postal: 08553,08070064
Denominación específica: La Moixiganga,Dirección de correo electrónico: a8068291@xtec.cat  ,Teléfono: 938114173,Código postal: 08870,08068291
Denominación específica: El Petit Estel,Dirección de correo electrónico: a8060575@xtec.cat  ,Teléfono: 938695101,Código postal: 08260,08060575
Denominación específica: Municipal,Dirección de correo electrónico: a8045987@xtec.cat  ,Teléfono: 938126389,Código postal: 08552,08045987
Denominación específica: Coloraines,Dirección de correo electrónico: a8067971@xtec.cat  ,Teléfono:,Código postal: 08225,08067971
Denominación específica: Giravolt,Dirección de correo electrónico: a8045896@xtec.cat  ,Teléfono: 937892229,Código postal: 08224,08045896
Denominación específica: La Ginesta,Dirección de correo electrónico: a8045938@xtec.cat  ,Teléfono: 937850736,Código postal: 08223,08045938
Denominación específica: L'Oreneta,Dirección de correo electrónico: a8047984@xtec.cat  ,Teléfono: 937852767,Código postal: 08227,08047984
Denominación específica: Núria,Dirección de correo electrónico: a8047972@xtec.cat  ,Teléfono: 937358759,Código postal: 08225,08047972
Denominación específica: Soleia,Dirección de correo electrónico: a8045914@xtec.cat  ,Teléfono: 937803511,Código postal: 08222,08045914
Denominación específica: Tabalet,Dirección de correo electrónico: a8045926@xtec.cat  ,Teléfono: 937853346,Código postal: 08227,08045926
Denominación específica: El més petit de tots,Dirección de correo electrónico: a8068628@xtec.cat  ,Teléfono: 934658289,Código postal: 08391,08068628
Denominación específica: El Niu,Dirección de correo electrónico: a8065470@xtec.cat  ,Teléfono: 937640825,Código postal: 08490,08065470
Denominación específica: La Cabanya,Dirección de correo electrónico: a8071809@xtec.cat  ,Teléfono:,Código postal: 08570,08071809
Denominación específica: El Serralet,Dirección de correo electrónico: a8069891@xtec.cat  ,Teléfono:,Código postal: 08629,08069891
Denominación específica: Can Serra,Dirección de correo electrónico: a8070121@xtec.cat  ,Teléfono:,Código postal: 08233,08070121
Denominación específica: Municipal de Vallbona d'Anoia,Dirección de correo electrónico: a8057345@xtec.cat  ,Teléfono: 937718069,Código postal: 08785,08057345
Denominación específica: El Bressol,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08197,08045744
Denominación específica: de Vallromanes,Dirección de correo electrónico: a8059846@xtec.cat  ,Teléfono: 935728020,Código postal: 08188,08059846
Denominación específica: Caputxins,Dirección de correo electrónico: a8069827@xtec.cat  ,Teléfono: 938860289,Código postal: 08500,08069827
Denominación específica: Horta Vermella,Dirección de correo electrónico: a8069384@xtec.cat  ,Teléfono: 938833596,Código postal: 08500,08069384
Denominación específica: La Ginesta,Dirección de correo electrónico: a8065101@xtec.cat  ,Teléfono: 936586676,Código postal: 08840,08065101
Denominación específica: La Muntanyeta,Dirección de correo electrónico: a8065111@xtec.cat  ,Teléfono: 936591548,Código postal: 08840,08065111
Denominación específica: Barromina,Dirección de correo electrónico: a8047561@xtec.cat  ,Teléfono: 937881008,Código postal: 08232,08047561
Denominación específica: El Parquet,Dirección de correo electrónico: a8065500@xtec.cat  ,Teléfono: 938174826,Código postal: 08720,08065500
Denominación específica: Lola Anglada,Dirección de correo electrónico: a8045811@xtec.cat  ,Teléfono: 938900705,Código postal: 08720,08045811
Denominación específica: El Cucut,Dirección de correo electrónico: a8072024@xtec.cat  ,Teléfono: 938413285,Código postal: 08455,08072024
Denominación específica: La Baldufa,Dirección de correo electrónico: a8069517@xtec.cat  ,Teléfono:,Código postal: 08788,08069517
Denominación específica: La Baldufa,Dirección de correo electrónico: a8064258@xtec.cat  ,Teléfono: 938459408,Código postal: 08410,08064258
Denominación específica: El Drac,Dirección de correo electrónico: a8049245@xtec.cat  ,Teléfono: 938154104,Código postal: 08800,08049245
Denominación específica: La Baldufa,Dirección de correo electrónico: a8063141@xtec.cat  ,Teléfono: 938937457,Código postal: 08800,08063141
Denominación específica: Can Roura,Dirección de correo electrónico: a8061695@xtec.cat  ,Teléfono: 937531504,Código postal: 08339,08061695
Denominación específica: La Bressoleta,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08340,08046153
Denominación específica: Els Ocellets,Dirección de correo electrónico: a8073259@xtec.cat  ,Teléfono: 938978610,Código postal: 08735,08073259
Denominación específica: Aiguaviva,Dirección de correo electrónico: b7009394@xtec.cat  ,Teléfono:,Código postal: 17181,17009394
Denominación específica: Carrilet,Dirección de correo electrónico: b7006253@xtec.cat  ,Teléfono: 972430049,Código postal: 17170,17006253
Denominación específica: El Jardinet,Dirección de correo electrónico: b7009655@xtec.cat  ,Teléfono:,Código postal: 17401,17009655
Denominación específica: La Balca,Dirección de correo electrónico: b7008742@xtec.cat  ,Teléfono: 972573536,Código postal: 17820,17008742
Denominación específica: Municipal de Sant Esteve d'En Bas,Dirección de correo electrónico: b7007865@xtec.cat  ,Teléfono: 972690486,Código postal: 17176,17007865
Denominación específica: Ses Falugues,Dirección de correo electrónico: b7005625@xtec.cat  ,Teléfono: 972624304,Código postal: 17255,17005625
Denominación específica: El Petit Comte,Dirección de correo electrónico: b7009849@xtec.cat  ,Teléfono:,Código postal: 17850,17009849
Denominación específica: Municipal,Dirección de correo electrónico: b7005996@xtec.cat  ,Teléfono: 972440363,Código postal: 17162,17005996
Denominación específica: Can Borell,Dirección de correo electrónico: b7009102@xtec.cat  ,Teléfono:,Código postal: 17300,17009102
Denominación específica: El Petit Montseny,Dirección de correo electrónico: b7006022@xtec.cat  ,Teléfono: 972871374,Código postal: 17400,17006022
Denominación específica: Es Papanell,Dirección de correo electrónico: b7006009@xtec.cat  ,Teléfono: 972159282,Código postal: 17488,17006009
Denominación específica: Ginjoler,Dirección de correo electrónico: b7010086@xtec.cat  ,Teléfono:,Código postal: 17251,17010086
Denominación específica: El Barrufet,Dirección de correo electrónico: b7005583@xtec.cat  ,Teléfono: 972730836,Código postal: 17530,17005583
Denominación específica: Municipal,Dirección de correo electrónico: b7005753@xtec.cat  ,Teléfono: 972740137,Código postal: 17867,17005753
Denominación específica: Municipal,Dirección de correo electrónico: b7005844@xtec.cat  ,Teléfono: 972818906,Código postal: 17249,17005844
Denominación específica: Municipal,Dirección de correo electrónico: b7005546@xtec.cat  ,Teléfono: 972250388,Código postal: 17486,17005546
Denominación específica: Trapelles,Dirección de correo electrónico: b7007579@xtec.cat  ,Teléfono: 972492452,Código postal: 17460,17007579
Denominación específica: Els Belluguets,Dirección de correo electrónico: b7010131@xtec.cat  ,Teléfono:,Código postal: 17844,17010131
Denominación específica: Bon Pastor,Dirección de correo electrónico: b7008304@xtec.cat  ,Teléfono: 972502957,Código postal: 17600,17008304
Denominación específica: Lilaina,Dirección de correo electrónico: b7010271@xtec.cat  ,Teléfono:,Código postal: 17600,17010271
Denominación específica: Municipal de Flaçà,Dirección de correo electrónico: b7010396@xtec.cat  ,Teléfono:,Código postal: 17463,17010396
Denominación específica: Coloraines,Dirección de correo electrónico: b7008250@xtec.cat  ,Teléfono: 972476439,Código postal: 17458,17008250
Denominación específica: de Ger,Dirección de correo electrónico: b7009606@xtec.cat  ,Teléfono:,Código postal: 17539,17009606
Denominación específica: El Cavall Fort,Dirección de correo electrónico: b7005832@xtec.cat  ,Teléfono: 972208047,Código postal: 17004,17005832
Denominación específica: El Tarlà,Dirección de correo electrónico: b7006231@xtec.cat  ,Teléfono: 972238219,Código postal: 17005,17006231
Denominación específica: Garbí,Dirección de correo electrónico: b7009400@xtec.cat  ,Teléfono:,Código postal: 17002,17009400
Denominación específica: L'Olivera,Dirección de correo electrónico: b7010001@xtec.cat  ,Teléfono:,Código postal: 17003,17010001
Denominación específica: El Patufet,Dirección de correo electrónico: b7008092@xtec.cat  ,Teléfono: 972864435,Código postal: 17850,17008092
Denominación específica: de la Canya,Dirección de correo electrónico: b7008043@xtec.cat  ,Teléfono: 972290611,Código postal: 17813,17008043
Denominación específica: Terra de Vents,Dirección de correo electrónico: b7005637@xtec.cat  ,Teléfono: 972554704,Código postal: 17700,17005637
Denominación específica: Municipal Passet a Passet,Dirección de correo electrónico: b7009931@xtec.cat  ,Teléfono: 972521826,Código postal: 17472,17009931
Denominación específica: Municipal,Dirección de correo electrónico: b7006010@xtec.cat  ,Teléfono: 972448041,Código postal: 17172,17006010
Denominación específica: Ballmanetes,Dirección de correo electrónico: b7006885@xtec.cat  ,Teléfono: 972773182,Código postal: 17130,17006885
