Nombre,Email,Telefono,Codigo_Postal,Tipo Centro,Codigo_Escuela
Denominación específica: Can Serra,Dirección de correo electrónico: a8033602@xtec.cat  ,Teléfono: 937185654,Código postal: 08210,Naturaleza: Centro público,08033602
Denominación específica: Elisa Badia,Dirección de correo electrónico: escolaelisabadia@xtec.cat  ,Teléfono: 937180658,Código postal: 08210,Naturaleza: Centro público,08028229
Denominación específica: Miquel Martí i Pol,Dirección de correo electrónico: a8061142@xtec.cat  ,Teléfono: 937298202,Código postal: 08210,Naturaleza: Centro público,08061142
Denominación específica: Abat Oliba-Loreto,Dirección de correo electrónico: a8004559@xtec.cat  ,Teléfono: 932040816,Código postal: 08034,Naturaleza: Centro privado,08004559
Denominación específica: Acis-Artur Martorell,Dirección de correo electrónico: a8006945@xtec.cat  ,Teléfono: 932842418,Código postal: 08024,Naturaleza: Centro privado,08006945
Denominación específica: Àgora,Dirección de correo electrónico: a8002770@xtec.cat  ,Teléfono: 933596280,Código postal: 08042,Naturaleza: Centro público,08002770
Denominación específica: Alfageme,Dirección de correo electrónico: a8003701@xtec.cat  ,Teléfono: 933323246,Código postal: 08038,Naturaleza: Centro privado,08003701
Denominación específica: Amor de Dios,Dirección de correo electrónico: a8008531@xtec.cat  ,Teléfono: 934293921,Código postal: 08031,Naturaleza: Centro privado,08008531
Denominación específica: Anglesola,Dirección de correo electrónico: a8075633@xtec.cat  ,Teléfono:,Código postal: 08029,Naturaleza: Centro público,08075633
Denominación específica: Antaviana,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08042,Naturaleza: Centro público,08047741
Denominación específica: Antoni Brusi,Dirección de correo electrónico: a8033501@xtec.cat  ,Teléfono: 932211298,Código postal: 08005,Naturaleza: Centro público,08033501
Denominación específica: Arrels,Dirección de correo electrónico: a8007603@xtec.cat  ,Teléfono: 933524454,Código postal: 08027,Naturaleza: Centro privado,08007603
Denominación específica: Asunción de Nuestra Señora,Dirección de correo electrónico: a8011606@xtec.cat  ,Teléfono: 933000931,Código postal: 08005,Naturaleza: Centro privado,08011606
Denominación específica: Augusta,Dirección de correo electrónico: a8057084@xtec.cat  ,Teléfono: 932092735,Código postal: 08021,Naturaleza: Centro privado,08057084
Denominación específica: Auró,Dirección de correo electrónico: auroescola@gmail.com  ,Teléfono: 934530741,Código postal: 08029,Naturaleza: Centro público,08052670
Denominación específica: Bac de Roda,Dirección de correo electrónico: a8002873@xtec.cat  ,Teléfono: 933071431,Código postal: 08020,Naturaleza: Centro público,08002873
Denominación específica: Baldiri Reixac,Dirección de correo electrónico: a8002174@xtec.cat  ,Teléfono: 932130484,Código postal: 08024,Naturaleza: Centro público,08002174
Denominación específica: Barcelona,Dirección de correo electrónico: a8013408@xtec.cat  ,Teléfono: 933300650,Código postal: 08028,Naturaleza: Centro público,08013408
Denominación específica: Baró de Viver,Dirección de correo electrónico: a8002411@xtec.cat  ,Teléfono: 933455613,Código postal: 08030,Naturaleza: Centro público,08002411
Denominación específica: Bernat de Boïl,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08030,Naturaleza: Centro público,08002228
Denominación específica: Bogatell,Dirección de correo electrónico: escolabogatell@xtec.cat  ,Teléfono: 932250494,Código postal: 08005,Naturaleza: Centro público,08035431
Denominación específica: Brasil,Dirección de correo electrónico: a8002915@xtec.cat  ,Teléfono: 933086995,Código postal: 08020,Naturaleza: Centro público,08002915
Denominación específica: Calderón de la Barca,Dirección de correo electrónico: a8002277@xtec.cat  ,Teléfono: 934084651,Código postal: 08031,Naturaleza: Centro público,08002277
Denominación específica: Can Clos,Dirección de correo electrónico: a8001674@xtec.cat  ,Teléfono: 933326145,Código postal: 08038,Naturaleza: Centro público,08001674
Denominación específica: Canigó,Dirección de correo electrónico: a8003993@xtec.cat  ,Teléfono: 932110217,Código postal: 08022,Naturaleza: Centro privado,08003993
Denominación específica: Casas,Dirección de correo electrónico: a8009171@xtec.cat  ,Teléfono: 933004265,Código postal: 08018,Naturaleza: Centro público,08009171
Denominación específica: Castro de la Peña,Dirección de correo electrónico: a8013706@xtec.cat  ,Teléfono: 934368827,Código postal: 08041,Naturaleza: Centro privado,08013706
Denominación específica: Cavall Bernat,Dirección de correo electrónico: a8046293@xtec.cat  ,Teléfono: 933322930,Código postal: 08014,Naturaleza: Centro público,08046293
Denominación específica: Cervantes,Dirección de correo electrónico: escolacervantes@xtec.cat  ,Teléfono: 932682050,Código postal: 08003,Naturaleza: Centro público,08001789
Denominación específica: Claret,Dirección de correo electrónico: a8010501@xtec.cat  ,Teléfono: 932081830,Código postal: 08025,Naturaleza: Centro privado,08010501
Denominación específica: Collaso i Gil,Dirección de correo electrónico: a8001819@xtec.cat  ,Teléfono: 934410098,Código postal: 08001,Naturaleza: Centro público,08001819
Denominación específica: Concepción Arenal,Dirección de correo electrónico: a8002587@xtec.cat  ,Teléfono: 933052151,Código postal: 08019,Naturaleza: Centro público,08002587
Denominación específica: Cor de Maria-Sabastida,Dirección de correo electrónico: a8008361@xtec.cat  ,Teléfono: 934073810,Código postal: 08031,Naturaleza: Centro privado,08008361
Denominación específica: Coves d'en Cimany,Dirección de correo electrónico: a8013081@xtec.cat  ,Teléfono: 933585053,Código postal: 08032,Naturaleza: Centro público,08013081
Denominación específica: De Bosc de Montjuïc,Dirección de correo electrónico: a8003491@xtec.cat  ,Teléfono: 934414224,Código postal: 08038,Naturaleza: Centro público,08003491
Denominación específica: de les Aigües,Dirección de correo electrónico: a8039835@xtec.cat  ,Teléfono: 934568603,Código postal: 08025,Naturaleza: Centro público,08039835
Denominación específica: del Mar,Dirección de correo electrónico: a8010146@xtec.cat  ,Teléfono: 934364751,Código postal: 08026,Naturaleza: Centro público,08010146
Denominación específica: Diputació,Dirección de correo electrónico: a8001923@xtec.cat  ,Teléfono: 934546868,Código postal: 08015,Naturaleza: Centro público,08001923
Denominación específica: Dolors Monserdà-Santapau,Dirección de correo electrónico: a8001716@xtec.cat  ,Teléfono: 932031278,Código postal: 08017,Naturaleza: Centro público,08001716
Denominación específica: Dovella,Dirección de correo electrónico: a8044201@xtec.cat  ,Teléfono: 934569020,Código postal: 08026,Naturaleza: Centro público,08044201
Denominación específica: Duran i Bas,Dirección de correo electrónico: a8002681@xtec.cat  ,Teléfono: 934908159,Código postal: 08014,Naturaleza: Centro público,08002681
Denominación específica: Eixample,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08007,Naturaleza: Centro público,08077149
Denominación específica: El Polvorí,Dirección de correo electrónico: a8001650@xtec.cat  ,Teléfono: 933327496,Código postal: 08038,Naturaleza: Centro público,08001650
Denominación específica: El Til·ler,Dirección de correo electrónico: a8075669@xtec.cat  ,Teléfono: 933456947,Código postal: 08030,Naturaleza: Centro público,08075669
Denominación específica: Elisenda de Montcada,Dirección de correo electrónico: a8002459@xtec.cat  ,Teléfono: 933592941,Código postal: 08033,Naturaleza: Centro público,08002459
Denominación específica: Els Llorers,Dirección de correo electrónico: a8001911@xtec.cat  ,Teléfono: 934544865,Código postal: 08015,Naturaleza: Centro público,08001911
Denominación específica: Els Porxos,Dirección de correo electrónico: a8002630@xtec.cat  ,Teléfono: 933071232,Código postal: 08020,Naturaleza: Centro público,08002630
Denominación específica: Emili Juncadella,Dirección de correo electrónico: a8002290@xtec.cat  ,Teléfono: 933518304,Código postal: 08041,Naturaleza: Centro público,08002290
Denominación específica: Entença,Dirección de correo electrónico: a8075207@xtec.cat  ,Teléfono: 638684762,Código postal: 08029,Naturaleza: Centro público,08075207
Denominación específica: Escola Pia de Sarrià-Calassanç,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08017,Naturaleza: Centro privado,08004286
Denominación específica: Escola Pia-Luz Casanova,Dirección de correo electrónico: a8007445@xtec.cat  ,Teléfono: 933596181,Código postal: 08042,Naturaleza: Centro privado,08007445
Denominación específica: Escolàpies Sant Martí - Barcelona,Dirección de correo electrónico: a8007858@xtec.cat  ,Teléfono: 934569303,Código postal: 08026,Naturaleza: Centro privado,08007858
Denominación específica: Estel-Guinardó,Dirección de correo electrónico: escolaestelguinardo@xtec.cat  ,Teléfono: 934504994,Código postal: 08041,Naturaleza: Centro público,08046281
Denominación específica: FEDAC-Amilcar,Dirección de correo electrónico: a8007469@xtec.cat  ,Teléfono: 933571554,Código postal: 08031,Naturaleza: Centro privado,08007469
Denominación específica: FEDAC-Sant Andreu,Dirección de correo electrónico: a8008279@xtec.cat  ,Teléfono: 933468001,Código postal: 08030,Naturaleza: Centro privado,08008279
Denominación específica: Ferrer i Guàrdia,Dirección de correo electrónico: a8032634@xtec.cat  ,Teléfono: 933507486,Código postal: 08033,Naturaleza: Centro público,08032634
Denominación específica: Font d'en Fargas,Dirección de correo electrónico: a8002721@xtec.cat  ,Teléfono: 933576148,Código postal: 08032,Naturaleza: Centro público,08002721
Denominación específica: Francesc Macià,Dirección de correo electrónico: a8002009@xtec.cat  ,Teléfono: 934235085,Código postal: 08014,Naturaleza: Centro público,08002009
Denominación específica: Fructuós Gelabert,Dirección de correo electrónico: a8063072@xtec.cat  ,Teléfono: 934369923,Código postal: 08025,Naturaleza: Centro público,08063072
Denominación específica: Garbiñe,Dirección de correo electrónico: a8003725@xtec.cat  ,Teléfono: 933318093,Código postal: 08038,Naturaleza: Centro privado,08003725
Denominación específica: Gravi,Dirección de correo electrónico: a8011448@xtec.cat  ,Teléfono: 932111183,Código postal: 08023,Naturaleza: Centro privado,08011448
Denominación específica: Grey,Dirección de correo electrónico: a8008701@xtec.cat  ,Teléfono: 933504040,Código postal: 08042,Naturaleza: Centro privado,08008701
Denominación específica: Heura,Dirección de correo electrónico: a8043966@xtec.cat  ,Teléfono: 933571866,Código postal: 08032,Naturaleza: Centro público,08043966
Denominación específica: Immaculada Concepció,Dirección de correo electrónico: a8010171@xtec.cat  ,Teléfono: 934295537,Código postal: 08032,Naturaleza: Centro privado,08010171
Denominación específica: Inglés,Dirección de correo electrónico: a8006702@xtec.cat  ,Teléfono: 932138864,Código postal: 08023,Naturaleza: Centro privado,08006702
Denominación específica: IPSI,Dirección de correo electrónico: a8009697@xtec.cat  ,Teléfono: 933235014,Código postal: 08029,Naturaleza: Centro privado,08009697
Denominación específica: Ítaca,Dirección de correo electrónico: a8043255@xtec.cat  ,Teléfono: 934303404,Código postal: 08029,Naturaleza: Centro público,08043255
Denominación específica: Jesuïtes Casp - Sagrat Cor de Jesús,Dirección de correo electrónico: a8005199@xtec.cat  ,Teléfono: 933183704,Código postal: 08010,Naturaleza: Centro privado,08005199
Denominación específica: Jesuïtes Gràcia - Kostka,Dirección de correo electrónico: a8005370@xtec.cat  ,Teléfono: 932103605,Código postal: 08024,Naturaleza: Centro privado,08005370
Denominación específica: Jesuïtes Sant Gervasi - Infant Jesús,Dirección de correo electrónico: a8004626@xtec.cat  ,Teléfono: 933622058,Código postal: 08006,Naturaleza: Centro privado,08004626
Denominación específica: Jesús i Maria,Dirección de correo electrónico: a8004742@xtec.cat  ,Teléfono: 934171200,Código postal: 08022,Naturaleza: Centro privado,08004742
Denominación específica: Jesús Maria,Dirección de correo electrónico: a8003014@xtec.cat  ,Teléfono: 934270125,Código postal: 08042,Naturaleza: Centro privado,08003014
Denominación específica: Joan Miró,Dirección de correo electrónico: a8042305@xtec.cat  ,Teléfono: 933254249,Código postal: 08015,Naturaleza: Centro público,08042305
Denominación específica: Joan Roca Guipúzcoa,Dirección de correo electrónico: a8044791@xtec.cat  ,Teléfono: 933072066,Código postal: 08018,Naturaleza: Centro privado,08044791
Denominación específica: Joaquim Ruyra,Dirección de correo electrónico: a8002927@xtec.cat  ,Teléfono: 933071458,Código postal: 08019,Naturaleza: Centro público,08002927
Denominación específica: Josep Maria de Sagarra,Dirección de correo electrónico: a8002216@xtec.cat  ,Teléfono: 932124429,Código postal: 08023,Naturaleza: Centro público,08002216
Denominación específica: Josep Tous,Dirección de correo electrónico: a8006143@xtec.cat  ,Teléfono: 934224640,Código postal: 08028,Naturaleza: Centro privado,08006143
Denominación específica: La Caixa,Dirección de correo electrónico: a8041751@xtec.cat  ,Teléfono: 933143719,Código postal: 08020,Naturaleza: Centro público,08041751
Denominación específica: La Farigola del Clot,Dirección de correo electrónico: contacte@lafarigola.cat  ,Teléfono: 932317665,Código postal: 08018,Naturaleza: Centro público,08035428
Denominación específica: La Llacuna del Poblenou,Dirección de correo electrónico: a8064179@xtec.cat  ,Teléfono: 933568863,Código postal: 08005,Naturaleza: Centro público,08064179
Denominación específica: La Mar Bella,Dirección de correo electrónico: a8002563@xtec.cat  ,Teléfono: 932252838,Código postal: 08005,Naturaleza: Centro público,08002563
Denominación específica: La Palmera,Dirección de correo electrónico: a8039495@xtec.cat  ,Teléfono: 933137006,Código postal: 08020,Naturaleza: Centro público,08039495
Denominación específica: La Salle Bonanova,Dirección de correo electrónico: a8003907@xtec.cat  ,Teléfono: 932540954,Código postal: 08022,Naturaleza: Centro privado,08003907
Denominación específica: La Salle Gràcia,Dirección de correo electrónico: a8007032@xtec.cat  ,Teléfono: 932922118,Código postal: 08024,Naturaleza: Centro privado,08007032
